scenario,rep,lam,L_max,E,rounds,client_rate,rate_multiplier,validation_mse,selected,F1,active,objective,objective_gap,kkt_mapping,test_mse
IID,5001,0.4300981548333719,8.445629218284136,5,5,0.035521332069672576,0.3,30.253958816475347,False,0.6666666666666666,42,18.498621382918643,0.542606075276769,0.4047674161301642,29.787217798615558
IID,5001,0.4300981548333719,8.445629218284136,5,5,0.11840444023224192,1.0,26.78445968895,True,0.7272727272727273,36,17.98381217713884,0.027796869496967247,0.08279687971873517,26.21555184248103
IID,5001,0.4300981548333719,8.445629218284136,5,10,0.011840444023224192,0.1,31.94060272666223,False,0.6172839506172839,51,18.919689169098277,0.9636738614564031,0.553563783280774,31.608990341130287
IID,5001,0.4300981548333719,8.445629218284136,5,10,0.035521332069672576,0.3,27.737974690725782,False,0.7142857142857143,40,18.058862068307317,0.10284676066544307,0.16000553939262196,27.09800449896337
IID,5001,0.4300981548333719,8.445629218284136,5,10,0.11840444023224192,1.0,26.222232650875895,True,0.7936507936507936,33,17.963958847123422,0.007943539481548356,0.06247542241500781,25.71463202385925
IID,5001,0.4300981548333719,8.445629218284136,5,20,0.011840444023224192,0.1,29.028010186696577,False,0.6756756756756757,44,18.252764595787703,0.2967492881458291,0.2946467605274097,28.455080682671447
IID,5001,0.4300981548333719,8.445629218284136,5,20,0.035521332069672576,0.3,26.438326109325015,False,0.7352941176470589,38,17.96211256906657,0.006097261424695688,0.039589831313717405,25.828497838255174
IID,5001,0.4300981548333719,8.445629218284136,5,20,0.11840444023224192,1.0,26.15076799211611,True,0.8064516129032258,32,17.962908417540266,0.006893109898392424,0.06562869755663647,25.661616200672384
IID,5001,0.4300981548333719,8.445629218284136,5,50,0.011840444023224192,0.1,26.637664417760302,False,0.7352941176470589,38,17.969276093674843,0.013260786032969207,0.05306702534114527,25.993188324178988
IID,5001,0.4300981548333719,8.445629218284136,5,50,0.035521332069672576,0.3,26.082449455756457,True,0.7692307692307693,35,17.95637569998238,0.0003603923405073317,0.011023968768976267,25.543119078889735
IID,5001,0.4300981548333719,8.445629218284136,5,50,0.11840444023224192,1.0,26.13990152010234,False,0.8064516129032258,32,17.962639647942808,0.006624340300934506,0.06545376356490967,25.653352658553544
IID,5001,0.4300981548333719,8.445629218284136,5,100,0.011840444023224192,0.1,26.11496756555396,False,0.7692307692307693,35,17.956211484836338,0.0001961771944642976,0.007464481836768733,25.547405651557206
IID,5001,0.4300981548333719,8.445629218284136,5,100,0.035521332069672576,0.3,26.07409455906641,True,0.7692307692307693,35,17.956347979837265,0.000332672195391126,0.011567107104199115,25.537128257866875
IID,5001,0.4300981548333719,8.445629218284136,5,100,0.11840444023224192,1.0,26.138486870228085,False,0.8064516129032258,32,17.962609882066207,0.0065945744243336435,0.0654418039299457,25.65243892918356
IID,5001,0.4300981548333719,8.445629218284136,20,5,0.011840444023224192,0.1,29.20711723180184,False,0.6956521739130435,39,18.284759674795957,0.3287443671540835,0.30512161888077516,28.67325085312597
IID,5001,0.4300981548333719,8.445629218284136,20,5,0.035521332069672576,0.3,26.63832955242762,False,0.7619047619047619,33,17.982711948414767,0.026696640772893687,0.08543125525236017,26.10924866393427
IID,5001,0.4300981548333719,8.445629218284136,20,5,0.11840444023224192,1.0,26.506665063285627,True,0.8421052631578947,27,18.05572788448857,0.0997125768466951,0.2750807110672845,26.373529848958533
IID,5001,0.4300981548333719,8.445629218284136,20,10,0.011840444023224192,0.1,27.107088557889575,False,0.7352941176470589,38,17.9985687615792,0.04255345393732668,0.1017595151838494,26.477595307148146
IID,5001,0.4300981548333719,8.445629218284136,20,10,0.035521332069672576,0.3,26.252299455715978,True,0.8064516129032258,32,17.968870957862407,0.012855650220533477,0.08760471437448691,25.763651231558985
IID,5001,0.4300981548333719,8.445629218284136,20,10,0.11840444023224192,1.0,26.451053746440046,False,0.8421052631578947,27,18.053215313296842,0.09720000565496889,0.2765344431434671,26.321043377405303
IID,5001,0.4300981548333719,8.445629218284136,20,20,0.011840444023224192,0.1,26.248524373108868,False,0.7692307692307693,35,17.958364075201864,0.0023487675599902502,0.027044386033945433,25.68200856463887
IID,5001,0.4300981548333719,8.445629218284136,20,20,0.035521332069672576,0.3,26.202419811655215,True,0.8064516129032258,32,17.96722879033446,0.011213482692586041,0.08154108020724848,25.726562529522177
IID,5001,0.4300981548333719,8.445629218284136,20,20,0.11840444023224192,1.0,26.43075301461619,False,0.8421052631578947,27,18.052460039732452,0.09644473209057836,0.27772767477843796,26.30331748799602
IID,5001,0.4300981548333719,8.445629218284136,20,50,0.011840444023224192,0.1,26.088433963741153,True,0.7692307692307693,35,17.956975279371054,0.0009599717291806087,0.020484177569931816,25.563424584402345
IID,5001,0.4300981548333719,8.445629218284136,20,50,0.035521332069672576,0.3,26.193357784541657,False,0.8064516129032258,32,17.966872006283875,0.010856698642001561,0.08079444705752659,25.718809858803585
IID,5001,0.4300981548333719,8.445629218284136,20,50,0.11840444023224192,1.0,26.426363037381524,False,0.8421052631578947,27,18.052286316616303,0.09627100897442986,0.27830520720555085,26.298927742623132
IID,5001,0.4300981548333719,8.445629218284136,20,100,0.011840444023224192,0.1,26.085627176478013,True,0.7692307692307693,35,17.956942766003294,0.0009274583614207188,0.020463023099916988,25.56110734791904
IID,5001,0.4300981548333719,8.445629218284136,20,100,0.035521332069672576,0.3,26.192451910978047,False,0.8064516129032258,32,17.96683746836329,0.010822160721417617,0.08089205133911548,25.718055615192018
IID,5001,0.4300981548333719,8.445629218284136,20,100,0.11840444023224192,1.0,26.426242837959748,False,0.8421052631578947,27,18.052277874663147,0.09626256702127378,0.27833106295932886,26.298739268044628
IID,5002,0.49582798278883405,8.477654152451192,1,5,0.011795715914064085,0.1,40.05545786785714,False,0.7222222222222222,42,21.351037122244964,2.5873018651984907,0.841162171634315,40.69353868306705
IID,5002,0.49582798278883405,8.477654152451192,1,5,0.03538714774219225,0.3,38.353059067176304,False,0.7222222222222222,42,20.75577295415429,1.9920376971078149,0.7269687023982565,38.80881294008283
IID,5002,0.49582798278883405,8.477654152451192,1,5,0.11795715914064085,1.0,34.451201514326385,True,0.7428571428571429,40,19.545094164353376,0.7813589073069025,0.4477469982098564,34.3697904646793
IID,5002,0.49582798278883405,8.477654152451192,1,10,0.011795715914064085,0.1,39.17376327327592,False,0.7222222222222222,42,21.038775199433477,2.2750399423870036,0.7831523132041376,39.72000786424181
