"active","TP","FP","FN","TN","precision","recall","F1","jaccard","coef_err","test_mse","rule","E","seed","rounds","converged","nnz"
102,29,73,1,497,0.284313725490196,0.966666666666667,0.439393939393939,0.281553398058252,1.00661007585721,1.73274067993347,"BIC_corrected",5,5,4,TRUE,102
46.4,22.5,23.9,7.5,546.1,0.484913793103448,0.75,0.589005235602094,0.417439703153989,1.07234098894631,1.89115400993193,"BIC_corrected_localonly",5,5,4,TRUE,NA
23,23,0,7,570,1,0.766666666666667,0.867924528301887,0.766666666666667,1.02212517906741,1.7847640483813,"BIC_corrected_thresh",5,5,4,TRUE,23
44,26,18,4,552,0.590909090909091,0.866666666666667,0.702702702702703,0.541666666666667,1.24777137505823,2.14122396748989,"oracle_F1",5,5,3,TRUE,44
466,30,436,0,134,0.0643776824034335,1,0.120967741935484,0.0643776824034335,0.613301963205809,1.12292671739381,"val_mse",5,6,11,TRUE,466
172.3,27.7,144.6,2.3,425.4,0.160766105629716,0.923333333333333,0.273850716757291,0.15864833906071,0.960147725463006,1.77070458518711,"val_mse_localonly",5,6,11,TRUE,NA
133,30,103,0,467,0.225563909774436,1,0.368098159509202,0.225563909774436,0.8707994318316,1.5997072363239,"val_1se",5,6,4,TRUE,133
60.7,25.6,35.1,4.4,534.9,0.42174629324547,0.853333333333333,0.564498346196251,0.393241167434716,0.94639881288646,1.7775141953317,"val_1se_localonly",5,6,4,TRUE,NA
26,25,1,5,569,0.961538461538462,0.833333333333333,0.892857142857143,0.806451612903226,0.878089044424284,1.65892620732353,"val_1se_thresh",5,6,4,TRUE,26
100,29,71,1,499,0.29,0.966666666666667,0.446153846153846,0.287128712871287,0.929581660389857,1.72273160739363,"BIC_corrected",5,6,4,TRUE,100
51.2,23.7,27.5,6.3,542.5,0.462890625,0.79,0.583743842364532,0.412173913043478,0.998125435517212,1.93214042206086,"BIC_corrected_localonly",5,6,4,TRUE,NA
26,25,1,5,569,0.961538461538462,0.833333333333333,0.892857142857143,0.806451612903226,0.933920411521946,1.75691592515116,"BIC_corrected_thresh",5,6,4,TRUE,26
53,26,27,4,543,0.490566037735849,0.866666666666667,0.626506024096386,0.456140350877193,1.21698977987715,2.3358432214348,"oracle_F1",5,6,3,TRUE,53
218,30,188,0,382,0.137614678899083,1,0.241935483870968,0.137614678899083,0.637945106673096,1.48578463471266,"val_mse",5,7,5,TRUE,218
105.6,27.4,78.2,2.6,491.8,0.259469696969697,0.913333333333333,0.404129793510324,0.253234750462107,0.784992798147591,1.76625347592273,"val_mse_localonly",5,7,5,TRUE,NA
82,30,52,0,518,0.365853658536585,1,0.535714285714286,0.365853658536585,0.875780917137604,1.78338873704528,"val_1se",5,7,3,TRUE,82
46,24.4,21.6,5.6,548.4,0.530434782608696,0.813333333333333,0.642105263157895,0.472868217054264,0.930320492241075,1.97687038764987,"val_1se_localonly",5,7,3,TRUE,NA
28,28,0,2,570,1,0.933333333333333,0.96551724137931,0.933333333333333,0.878208492625483,1.79832077816874,"val_1se_thresh",5,7,3,TRUE,28
109,30,79,0,491,0.275229357798165,1,0.431654676258993,0.275229357798165,0.790578684572708,1.66289588820233,"BIC_corrected",5,7,4,TRUE,109
59.7,25,34.7,5,535.3,0.418760469011725,0.833333333333333,0.557413600891862,0.386398763523957,0.864713188154722,1.89161813629177,"BIC_corrected_localonly",5,7,4,TRUE,NA
28,28,0,2,570,1,0.933333333333333,0.96551724137931,0.933333333333333,0.790442217379061,1.65770631376283,"BIC_corrected_thresh",5,7,4,TRUE,28
74,29,45,1,525,0.391891891891892,0.966666666666667,0.557692307692308,0.386666666666667,1.10970368827146,2.23605316387794,"oracle_F1",5,7,3,TRUE,74
208,30,178,0,392,0.144230769230769,1,0.252100840336134,0.144230769230769,0.689434694556414,1.70732086068167,"val_mse",5,8,5,TRUE,208
101.4,27.8,73.6,2.2,496.4,0.274161735700197,0.926666666666667,0.423135464231355,0.268339768339768,0.825996123690303,1.98860393874251,"val_mse_localonly",5,8,5,TRUE,NA
91,30,61,0,509,0.32967032967033,1,0.495867768595041,0.32967032967033,0.891917636024938,2.07008057044625,"val_1se",5,8,4,TRUE,91
45.9,23.6,22.3,6.4,547.7,0.514161220043573,0.786666666666667,0.621870882740448,0.451242829827916,0.960318018282982,2.3008794509467,"val_1se_localonly",5,8,4,TRUE,NA
26,26,0,4,570,1,0.866666666666667,0.928571428571429,0.866666666666667,0.916192996556118,2.07743258388125,"val_1se_thresh",5,8,4,TRUE,26
97,30,67,0,503,0.309278350515464,1,0.47244094488189,0.309278350515464,0.871666698462998,2.02728440737145,"BIC_corrected",5,8,4,TRUE,97
49.5,24.5,25,5.5,545,0.494949494949495,0.816666666666667,0.616352201257862,0.445454545454545,0.940191964634349,2.25594546661535,"BIC_corrected_localonly",5,8,4,TRUE,NA
27,27,0,3,570,1,0.9,0.947368421052632,0.9,0.885895775349442,2.02351265726042,"BIC_corrected_thresh",5,8,4,TRUE,27
54,30,24,0,546,0.555555555555556,1,0.714285714285714,0.555555555555556,1.10130817437989,2.50944104345123,"oracle_F1",5,8,3,TRUE,54
209,30,179,0,391,0.143540669856459,1,0.251046025104602,0.143540669856459,0.832512886881712,1.78180963960449,"val_mse",5,9,5,TRUE,209
101.7,24.7,77,5.3,493,0.242871189773845,0.823333333333333,0.375094912680334,0.230841121495327,0.978424173764122,2.1274333101644,"val_mse_localonly",5,9,5,TRUE,NA
97,30,67,0,503,0.309278350515464,1,0.47244094488189,0.309278350515464,1.07050303397725,2.14571976201226,"val_1se",5,9,3,TRUE,97
52.6,21,31.6,9,538.4,0.399239543726236,0.7,0.508474576271187,0.340909090909091,1.14111130880506,2.46311015000184,"val_1se_localonly",5,9,3,TRUE,NA
25,25,0,5,570,1,0.833333333333333,0.909090909090909,0.833333333333333,1.08897665692279,2.13461686971819,"val_1se_thresh",5,9,3,TRUE,25
98,30,68,0,502,0.306122448979592,1,0.46875,0.306122448979592,1.02735757388002,2.11058872028134,"BIC_corrected",5,9,3,TRUE,98
45.6,22.9,22.7,7.1,547.3,0.50219298245614,0.763333333333333,0.605820105820106,0.434535104364326,1.10938969870301,2.31271805953044,"BIC_corrected_localonly",5,9,3,TRUE,NA
22,22,0,8,570,1,0.733333333333333,0.846153846153846,0.733333333333333,1.07657254728397,2.20094510530743,"BIC_corrected_thresh",5,9,3,TRUE,22
61,29,32,1,538,0.475409836065574,0.966666666666667,0.637362637362637,0.467741935483871,1.22676873987636,2.53375722624061,"oracle_F1",5,9,3,TRUE,61
484,30,454,0,116,0.0619834710743802,1,0.116731517509728,0.0619834710743802,0.63618420071839,1.17354442758602,"val_mse",5,10,10,TRUE,484
135,26.5,108.5,3.5,461.5,0.196296296296296,0.883333333333333,0.321212121212121,0.191335740072202,0.947335149386925,1.9019926800218,"val_mse_localonly",5,10,10,TRUE,NA
78,30,48,0,522,0.384615384615385,1,0.555555555555556,0.384615384615385,0.923163910953973,1.60108233482819,"val_1se",5,10,3,TRUE,78
41.9,24.4,17.5,5.6,552.5,0.582338902147971,0.813333333333333,0.678720445062587,0.513684210526316,0.981137279887107,1.82460772589514,"val_1se_localonly",5,10,3,TRUE,NA
25,25,0,5,570,1,0.833333333333333,0.909090909090909,0.833333333333333,0.941460994940246,1.63390807754547,"val_1se_thresh",5,10,3,TRUE,25
75,30,45,0,525,0.4,1,0.571428571428571,0.4,0.890758579689353,1.56557997116611,"BIC_corrected",5,10,3,TRUE,75
43,25,18,5,552,0.581395348837209,0.833333333333333,0.684931506849315,0.520833333333333,0.941973464133337,1.75993559465978,"BIC_corrected_localonly",5,10,3,TRUE,NA
25,25,0,5,570,1,0.833333333333333,0.909090909090909,0.833333333333333,0.915967881872897,1.6031980812485,"BIC_corrected_thresh",5,10,3,TRUE,25
57,30,27,0,543,0.526315789473684,1,0.689655172413793,0.526315789473684,1.04760219123611,1.82118222524923,"oracle_F1",5,10,3,TRUE,57
320,30,290,0,280,0.09375,1,0.171428571428571,0.09375,0.617655283477342,1.27227315509337,"val_mse",5,11,8,TRUE,320
126.7,27.7,99,2.3,471,0.218626677190213,0.923333333333333,0.353541799617103,0.214728682170543,0.898300004717568,1.77858576338901,"val_mse_localonly",5,11,8,TRUE,NA
108,30,78,0,492,0.277777777777778,1,0.434782608695652,0.277777777777778,0.943281117051694,1.76826666892483,"val_1se",5,11,3,TRUE,108
53.7,24.2,29.5,5.8,540.5,0.450651769087523,0.806666666666667,0.578255675029869,0.40672268907563,1.01075671909477,1.95962848530195,"val_1se_localonly",5,11,3,TRUE,NA
25,25,0,5,570,1,0.833333333333333,0.909090909090909,0.833333333333333,0.959508054258749,1.78725021675357,"val_1se_thresh",5,11,3,TRUE,25
119,30,89,0,481,0.252100840336134,1,0.402684563758389,0.252100840336134,0.915788716207737,1.72012427754299,"BIC_corrected",5,11,4,TRUE,119
57,24.8,32.2,5.2,537.8,0.435087719298246,0.826666666666667,0.570114942528736,0.398713826366559,0.989111939694131,1.91024057003237,"BIC_corrected_localonly",5,11,4,TRUE,NA
25,25,0,5,570,1,0.833333333333333,0.909090909090909,0.833333333333333,0.932576867369529,1.73194710813691,"BIC_corrected_thresh",5,11,4,TRUE,25
64,28,36,2,534,0.4375,0.933333333333333,0.595744680851064,0.424242424242424,1.19897899120103,2.33157146895965,"oracle_F1",5,11,3,TRUE,64
220,30,190,0,380,0.136363636363636,1,0.24,0.136363636363636,0.694630313727037,1.46899588215174,"val_mse",5,12,6,TRUE,220
95.6,26.5,69.1,3.5,500.9,0.277196652719665,0.883333333333333,0.421974522292994,0.267406659939455,0.874336922527695,1.80553664170563,"val_mse_localonly",5,12,6,TRUE,NA
81,29,52,1,518,0.358024691358025,0.966666666666667,0.522522522522523,0.353658536585366,0.936569463114704,1.80847757751049,"val_1se",5,12,3,TRUE,81
44.9,24.4,20.5,5.6,549.5,0.543429844097996,0.813333333333333,0.651535380507343,0.483168316831683,1.01886979628628,2.02496751796588,"val_1se_localonly",5,12,3,TRUE,NA
27,27,0,3,570,1,0.9,0.947368421052632,0.9,0.945416662104894,1.79301019897029,"val_1se_thresh",5,12,3,TRUE,27
116,29,87,1,483,0.25,0.966666666666667,0.397260273972603,0.247863247863248,0.808436428880943,1.61247646557517,"BIC_corrected",5,12,4,TRUE,116
58,26.3,31.7,3.7,538.3,0.453448275862069,0.876666666666667,0.597727272727273,0.426256077795786,0.923839695808324,1.85691285605521,"BIC_corrected_localonly",5,12,4,TRUE,NA
29,29,0,1,570,1,0.966666666666667,0.983050847457627,0.966666666666667,0.7930520014494,1.55020166403817,"BIC_corrected_thresh",5,12,4,TRUE,29
70,29,41,1,529,0.414285714285714,0.966666666666667,0.58,0.408450704225352,1.11413534506267,2.15909008867493,"oracle_F1",5,12,4,TRUE,70
217,30,187,0,383,0.138248847926267,1,0.242914979757085,0.138248847926267,0.739932419893182,1.2663477943413,"val_mse",5,13,6,TRUE,217
90.6,27.6,63,2.4,507,0.304635761589404,0.92,0.45771144278607,0.296774193548387,0.867428020971453,1.49311529812964,"val_mse_localonly",5,13,6,TRUE,NA
101,30,71,0,499,0.297029702970297,1,0.458015267175573,0.297029702970297,0.975938913545947,1.5370469693293,"val_1se",5,13,4,TRUE,101
47.7,26,21.7,4,548.3,0.545073375262054,0.866666666666667,0.669240669240669,0.502901353965184,1.04424756893837,1.71063596301236,"val_1se_localonly",5,13,4,TRUE,NA
25,25,0,5,570,1,0.833333333333333,0.909090909090909,0.833333333333333,0.985795152672928,1.55336534840228,"val_1se_thresh",5,13,4,TRUE,25
93,29,64,1,506,0.311827956989247,0.966666666666667,0.471544715447154,0.308510638297872,0.934768661290693,1.50032099946682,"BIC_corrected",5,13,3,TRUE,93
51.3,23.1,28.2,6.9,541.8,0.450292397660819,0.77,0.568265682656827,0.396907216494845,0.994793978961957,1.71453472502211,"BIC_corrected_localonly",5,13,3,TRUE,NA
26,26,0,4,570,1,0.866666666666667,0.928571428571429,0.866666666666667,0.946648301522078,1.49595228037112,"BIC_corrected_thresh",5,13,3,TRUE,26
77,30,47,0,523,0.38961038961039,1,0.560747663551402,0.38961038961039,1.07275865727124,1.69456224496386,"oracle_F1",5,13,4,TRUE,77
379,30,349,0,221,0.079155672823219,1,0.146699266503667,0.079155672823219,0.735700975014075,1.51505251937688,"val_mse",5,14,9,TRUE,379
134.9,26.5,108.4,3.5,461.6,0.19644180874722,0.883333333333333,0.321406913280776,0.191473988439306,1.03277166628278,2.1445162673706,"val_mse_localonly",5,14,9,TRUE,NA
83,30,53,0,517,0.36144578313253,1,0.530973451327434,0.36144578313253,1.01456025146835,2.11361809240558,"val_1se",5,14,3,TRUE,83
44.2,23.9,20.3,6.1,549.7,0.540723981900452,0.796666666666667,0.644204851752022,0.475149105367793,1.09556891029129,2.33880992574662,"val_1se_localonly",5,14,3,TRUE,NA
26,26,0,4,570,1,0.866666666666667,0.928571428571429,0.866666666666667,1.01831753696352,2.09965019508699,"val_1se_thresh",5,14,3,TRUE,26
81,30,51,0,519,0.37037037037037,1,0.540540540540541,0.37037037037037,1.01645992944389,2.11638380156465,"BIC_corrected",5,14,3,TRUE,81
42.8,22.7,20.1,7.3,549.9,0.530373831775701,0.756666666666667,0.623626373626374,0.45309381237525,1.09715814475666,2.34783125191817,"BIC_corrected_localonly",5,14,3,TRUE,NA
26,26,0,4,570,1,0.866666666666667,0.928571428571429,0.866666666666667,1.02112685507878,2.1047509665763,"BIC_corrected_thresh",5,14,3,TRUE,26
70,29,41,1,529,0.414285714285714,0.966666666666667,0.58,0.408450704225352,1.22151548213662,2.52546119246698,"oracle_F1",5,14,3,TRUE,70
214,30,184,0,386,0.14018691588785,1,0.245901639344262,0.14018691588785,0.602319105199037,1.39243861377408,"val_mse",5,15,5,TRUE,214
99.4,28.7,70.7,1.3,499.3,0.288732394366197,0.956666666666667,0.443585780525502,0.285004965243297,0.783447618514302,1.72473777723422,"val_mse_localonly",5,15,5,TRUE,NA
79,30,49,0,521,0.379746835443038,1,0.55045871559633,0.379746835443038,0.848484030870906,1.68380367942111,"val_1se",5,15,3,TRUE,79
44.5,24.8,19.7,5.2,550.3,0.557303370786517,0.826666666666667,0.665771812080537,0.498993963782696,0.925293878746505,1.8747253944816,"val_1se_localonly",5,15,3,TRUE,NA
29,29,0,1,570,1,0.966666666666667,0.983050847457627,0.966666666666667,0.850212972220987,1.66824192607148,"val_1se_thresh",5,15,3,TRUE,29
69,30,39,0,531,0.434782608695652,1,0.606060606060606,0.434782608695652,0.880900132142798,1.72365514557572,"BIC_corrected",5,15,3,TRUE,69
39,24.1,14.9,5.9,555.1,0.617948717948718,0.803333333333333,0.698550724637681,0.536748329621381,0.95433234748108,1.91037528992175,"BIC_corrected_localonly",5,15,3,TRUE,NA
28,28,0,2,570,1,0.933333333333333,0.96551724137931,0.933333333333333,0.896916504101167,1.73605980671985,"BIC_corrected_thresh",5,15,3,TRUE,28
56,30,26,0,544,0.535714285714286,1,0.697674418604651,0.535714285714286,1.05046191113942,1.95652623373745,"oracle_F1",5,15,3,TRUE,56
