"active","TP","FP","FN","TN","precision","recall","F1","jaccard","coef_err","test_mse","rule","E","seed","rounds","converged","nnz"
74.5,30,44.5,0,525.5,0.402684563758389,1,0.574162679425837,0.402684563758389,1.10396071584828,2.76291738493171,"val_1se_localonly",20,3,4,TRUE,NA
30,30,0,0,570,1,1,1,1,0.96376391995447,2.26551717612244,"val_1se_thresh",20,3,4,TRUE,30
113,30,83,0,487,0.265486725663717,1,0.41958041958042,0.265486725663717,0.937413277968198,2.2139710222077,"BIC_corrected",1,3,11,TRUE,113
63.9,30,33.9,0,536.1,0.469483568075117,1,0.638977635782748,0.469483568075117,1.27278739211088,3.52563288022002,"BIC_corrected_localonly",1,3,11,TRUE,NA
30,30,0,0,570,1,1,1,1,0.928814029159203,2.17017577934792,"BIC_corrected_thresh",1,3,11,TRUE,30
126,30,96,0,474,0.238095238095238,1,0.384615384615385,0.238095238095238,1.12856738304424,2.69873711922769,"BIC_corrected",5,3,5,TRUE,126
63.9,30,33.9,0,536.1,0.469483568075117,1,0.638977635782748,0.469483568075117,1.27278739211088,3.52563288022002,"BIC_corrected_localonly",5,3,5,TRUE,NA
30,30,0,0,570,1,1,1,1,1.11725275926639,2.643686008502,"BIC_corrected_thresh",5,3,5,TRUE,30
128,30,98,0,472,0.234375,1,0.379746835443038,0.234375,1.15753249222547,2.77931403231011,"BIC_corrected",20,3,3,TRUE,128
63.9,30,33.9,0,536.1,0.469483568075117,1,0.638977635782748,0.469483568075117,1.27278739211088,3.52563288022002,"BIC_corrected_localonly",20,3,3,TRUE,NA
30,30,0,0,570,1,1,1,1,1.14527837761883,2.71715499530912,"BIC_corrected_thresh",20,3,3,TRUE,30
41,30,11,0,559,0.731707317073171,1,0.845070422535211,0.731707317073171,3.65025598211057,17.19006044473,"oracle_F1",1,3,8,TRUE,41
47,30,17,0,553,0.638297872340426,1,0.779220779220779,0.638297872340426,3.8809301802078,19.1397936637745,"oracle_F1",5,3,4,TRUE,47
47,30,17,0,553,0.638297872340426,1,0.779220779220779,0.638297872340426,3.88845604062689,19.2047376437692,"oracle_F1",20,3,2,TRUE,47
392,30,362,0,208,0.076530612244898,1,0.14218009478673,0.076530612244898,0.525287313345786,1.40977580832455,"val_mse",1,4,20,TRUE,392
156.7,30,126.7,0,443.3,0.1914486279515,1,0.321371183717193,0.1914486279515,1.23437568485023,3.06604268733926,"val_mse_localonly",1,4,20,TRUE,NA
334,30,304,0,266,0.0898203592814371,1,0.164835164835165,0.0898203592814371,0.711974443537276,1.58696017204746,"val_mse",5,4,10,TRUE,334
156.7,30,126.7,0,443.3,0.1914486279515,1,0.321371183717193,0.1914486279515,1.23437568485023,3.06604268733926,"val_mse_localonly",5,4,10,TRUE,NA
327,30,297,0,273,0.0917431192660551,1,0.168067226890756,0.0917431192660551,0.861453117621134,1.8287543358448,"val_mse",20,4,7,TRUE,327
156.7,30,126.7,0,443.3,0.1914486279515,1,0.321371183717193,0.1914486279515,1.23437568485023,3.06604268733926,"val_mse_localonly",20,4,7,TRUE,NA
201,30,171,0,399,0.149253731343284,1,0.25974025974026,0.149253731343284,0.718393406185157,1.6045152094305,"val_1se",1,4,12,TRUE,201
87.2,30,57.2,0,512.8,0.344036697247706,1,0.511945392491468,0.344036697247706,1.36163656988673,3.61766690339898,"val_1se_localonly",1,4,12,TRUE,NA
30,30,0,0,570,1,1,1,1,0.70379892649575,1.54803998190955,"val_1se_thresh",1,4,12,TRUE,30
205,30,175,0,395,0.146341463414634,1,0.25531914893617,0.146341463414634,0.989546379577104,2.04732460037058,"val_1se",5,4,7,TRUE,205
87.2,30,57.2,0,512.8,0.344036697247706,1,0.511945392491468,0.344036697247706,1.36163656988673,3.61766690339898,"val_1se_localonly",5,4,7,TRUE,NA
30,30,0,0,570,1,1,1,1,0.970649104799937,1.95868479946327,"val_1se_thresh",5,4,7,TRUE,30
201,30,171,0,399,0.149253731343284,1,0.25974025974026,0.149253731343284,1.13327361164614,2.38126005078836,"val_1se",20,4,5,TRUE,201
87.2,30,57.2,0,512.8,0.344036697247706,1,0.511945392491468,0.344036697247706,1.36163656988673,3.61766690339898,"val_1se_localonly",20,4,5,TRUE,NA
30,30,0,0,570,1,1,1,1,1.10850138493921,2.24337800688539,"val_1se_thresh",20,4,5,TRUE,30
124,30,94,0,476,0.241935483870968,1,0.38961038961039,0.241935483870968,1.24589085113708,2.52357463803594,"BIC_corrected",1,4,10,TRUE,124
