"active","TP","FP","FN","TN","precision","recall","F1","jaccard","coef_err","test_mse","rule","E","seed","rounds","converged","nnz"
93,23,70,7,500,0.247311827956989,0.766666666666667,0.373983739837398,0.23,1.37335533924181,2.06831481018774,"val_1se",5,2,4,TRUE,93
47,11.5,35.5,18.5,534.5,0.24468085106383,0.383333333333333,0.298701298701299,0.175572519083969,1.40935536536926,2.19991044543182,"val_1se_localonly",5,2,4,TRUE,NA
10,8,2,22,568,0.8,0.266666666666667,0.4,0.25,1.42641891075541,2.18874037382837,"val_1se_local_thresh",5,2,4,TRUE,NA
16,16,0,14,570,1,0.533333333333333,0.695652173913043,0.533333333333333,1.39185861442477,2.06553706990438,"val_1se_thresh",5,2,4,TRUE,16
61,21,40,9,530,0.344262295081967,0.7,0.461538461538462,0.3,1.43679315006457,2.14861581764539,"BIC_corrected",5,2,3,TRUE,61
30.1,10.7,19.4,19.3,550.6,0.355481727574751,0.356666666666667,0.356073211314476,0.216599190283401,1.45862067877174,2.23737688212195,"BIC_corrected_localonly",5,2,3,TRUE,NA
8.2,7.5,0.7,22.5,569.3,0.914634146341463,0.25,0.392670157068063,0.244299674267101,1.47291231459568,2.23176100001953,"BIC_corrected_local_thresh",5,2,3,TRUE,NA
11,11,0,19,570,1,0.366666666666667,0.536585365853659,0.366666666666667,1.48411883673938,2.1993699432148,"BIC_corrected_thresh",5,2,3,TRUE,11
68,20,48,10,522,0.294117647058824,0.666666666666667,0.408163265306122,0.256410256410256,1.49169082346184,2.23662815211491,"path_best_F1",5,2,3,TRUE,68
255,30,225,0,345,0.117647058823529,1,0.210526315789474,0.117647058823529,1.10715797302243,2.02723366609932,"val_mse",5,3,6,TRUE,255
112.5,21.9,90.6,8.1,479.4,0.194666666666667,0.73,0.307368421052632,0.181592039800995,1.25291419495405,2.38313519462823,"val_mse_localonly",5,3,6,TRUE,NA
