active,TP,FP,FN,TN,precision,recall,F1,jaccard,method,E,rounds,local_epochs,selected_rounds,selected_local_epochs,selected_vector_kib,tuning_rounds,tuning_local_epochs,tuning_vector_kib,candidate_count,scalar_rounds,total_rounds,vector_kib,scalar_kib,upload_kib,coef_err,test_mse,lam,fit_converged,local_dual_gap,local_dual_gap_tolerance,solver_iterations,solver_restarts,scenario,rep,max_local_dual_gap_ratio,local_fit_iterations,local_fit_dual_gaps,final_obj,primal_residual,dual_residual_scaled,kkt_residual,fit_tolerance,hit_round_cap,final_update_norm,tau,candidate_rounds,all_candidates_converged
61,25,36,5,534,0.4098360655737705,0.8333333333333334,0.5494505494505495,0.3787878787878788,FedAvg-1SE,1.0,8.0,8.0,8.0,8.0,112.5,0.0,0.0,0.0,1,0,8.0,112.5,0.0,112.5,3.9959530872249007,39.28909548965402,1.1921280476782625,True,,,,,Independent,7060,,,,26.4727219495839,,,,1e-05,False,2.37941509829835e-06,,,
89,27,62,3,508,0.30337078651685395,0.9,0.453781512605042,0.29347826086956524,FedAvg-ST,1.0,18.0,18.0,18.0,18.0,253.125,0.0,0.0,0.0,1,1,19.0,253.125,2.8125,255.9375,3.5543591216071957,36.302431940245164,0.543333517614998,True,,,,,Independent,7060,,,,22.20120963686083,,,,1e-05,False,6.657421569191683e-06,0.11783059715948901,,
518,30,488,0,82,0.05791505791505792,1.0,0.10948905109489052,0.05791505791505792,FedAvg-ST-min,1.0,18.0,18.0,18.0,18.0,253.125,0.0,0.0,0.0,1,1,19.0,253.125,2.8125,255.9375,3.4604214554004225,35.456438962517964,0.543333517614998,True,,,,,Independent,7060,,,,33.83333626227163,,,,1e-05,False,6.657421569191683e-06,0.005110691380832456,,
59,24,35,6,535,0.4067796610169492,0.8,0.5393258426966292,0.36923076923076925,FedAvg-P,1.0,68.0,68.0,14.0,14.0,196.875,54.0,54.0,759.375,5,1,69.0,956.25,0.3515625,956.6015625,3.6712916710785497,37.192909490661464,0.543333517614998,True,,,,,Independent,7060,,,,21.888271605417764,,,,1e-05,False,8.049013264544882e-06,0.1358333794037495,"[6, 13, 14, 17, 18]",True
544,30,514,0,56,0.05514705882352941,1.0,0.10452961672473868,0.05514705882352941,FedAvg,2.0,13.0,26.0,13.0,26.0,182.8125,0.0,0.0,0.0,1,0,13.0,182.8125,0.0,182.8125,3.446835373377857,35.48205581541518,0.543333517614998,True,,,,,Independent,7060,,,,34.92054051215247,,,,1e-05,False,6.047120981155274e-06,,,
48,23,25,7,545,0.4791666666666667,0.7666666666666667,0.5897435897435898,0.41818181818181815,FedAvg-1SE,2.0,5.0,10.0,5.0,10.0,70.3125,0.0,0.0,0.0,1,0,5.0,70.3125,0.0,70.3125,4.040217643924358,39.7118812912884,1.1921280476782625,True,,,,,Independent,7060,,,,26.059448400679663,,,,1e-05,False,3.1625435756368476e-06,,,
98,27,71,3,499,0.2755102040816326,0.9,0.421875,0.26732673267326734,FedAvg-ST,2.0,13.0,26.0,13.0,26.0,182.8125,0.0,0.0,0.0,1,1,14.0,182.8125,2.8125,185.625,3.5335648915119204,36.198220653034475,0.543333517614998,True,,,,,Independent,7060,,,,22.188714536057073,,,,1e-05,False,6.047120981155274e-06,0.11783059715948901,,
506,30,476,0,94,0.05928853754940711,1.0,0.11194029850746269,0.05928853754940711,FedAvg-ST-min,2.0,13.0,26.0,13.0,26.0,182.8125,0.0,0.0,0.0,1,1,14.0,182.8125,2.8125,185.625,3.4237308358878757,35.285655763059744,0.543333517614998,True,,,,,Independent,7060,,,,33.59804999662205,,,,1e-05,False,6.047120981155274e-06,0.005110691380832456,,
179,27,152,3,418,0.15083798882681565,0.9,0.2583732057416268,0.14835164835164835,FedAvg-P,2.0,49.0,98.0,12.0,24.0,168.75,37.0,74.0,520.3125,5,1,50.0,689.0625,0.3515625,689.4140625,3.400395534969955,35.24289265454575,0.543333517614998,True,,,,,Independent,7060,,,,24.135304169553883,,,,1e-05,False,5.0773116122584796e-06,0.06791668970187476,"[5, 9, 11, 12, 12]",True
535,30,505,0,65,0.056074766355140186,1.0,0.10619469026548672,0.056074766355140186,FedAvg,3.0,12.0,36.0,12.0,36.0,168.75,0.0,0.0,0.0,1,0,12.0,168.75,0.0,168.75,3.4152020873480726,35.21788539818465,0.543333517614998,True,,,,,Independent,7060,,,,34.08798368081811,,,,1e-05,False,3.9278817316192785e-06,,,
47,23,24,7,546,0.48936170212765956,0.7666666666666667,0.5974025974025974,0.42592592592592593,FedAvg-1SE,3.0,4.0,12.0,4.0,12.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,4.029846259012303,39.6308177947091,1.1921280476782625,True,,,,,Independent,7060,,,,26.061618059076856,,,,1e-05,False,1.5001843953886457e-06,,,
125,27,98,3,472,0.216,0.9,0.34838709677419355,0.2109375,FedAvg-ST,3.0,12.0,36.0,12.0,36.0,168.75,0.0,0.0,0.0,1,1,13.0,168.75,2.8125,171.5625,3.4445437180156784,35.53995981123572,0.543333517614998,True,,,,,Independent,7060,,,,22.817458985863194,,,,1e-05,False,3.9278817316192785e-06,0.09417090904937538,,
440,29,411,1,159,0.0659090909090909,0.9666666666666667,0.12340425531914893,0.06575963718820861,FedAvg-ST-min,3.0,12.0,36.0,12.0,36.0,168.75,0.0,0.0,0.0,1,1,13.0,168.75,2.8125,171.5625,3.37153234332146,34.84741722755667,0.543333517614998,True,,,,,Independent,7060,,,,31.190879365926286,,,,1e-05,False,3.9278817316192785e-06,0.012526937759820824,,
168,27,141,3,429,0.16071428571428573,0.9,0.2727272727272727,0.15789473684210525,FedAvg-P,3.0,46.0,138.0,11.0,33.0,154.6875,35.0,105.0,492.1875,5,1,47.0,646.875,0.3515625,647.2265625,3.3988599029796527,35.20172280655447,0.543333517614998,True,,,,,Independent,7060,,,,24.06653992526762,,,,1e-05,False,5.419678647297886e-06,0.06791668970187476,"[5, 9, 10, 11, 11]",True
491,29,462,1,108,0.059063136456211814,0.9666666666666667,0.11132437619961612,0.05894308943089431,FedAvg,5.0,11.0,55.0,11.0,55.0,154.6875,0.0,0.0,0.0,1,0,11.0,154.6875,0.0,154.6875,3.3715941682609243,34.84224264041605,0.543333517614998,True,,,,,Independent,7060,,,,32.54779385298245,,,,1e-05,False,8.07290407076409e-06,,,
47,23,24,7,546,0.48936170212765956,0.7666666666666667,0.5974025974025974,0.42592592592592593,FedAvg-1SE,5.0,3.0,15.0,3.0,15.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,4.029332639324584,39.62615750893358,1.1921280476782625,True,,,,,Independent,7060,,,,26.06124088359286,,,,1e-05,False,7.856625424574504e-07,,,
112,27,85,3,485,0.24107142857142858,0.9,0.38028169014084506,0.23478260869565218,FedAvg-ST,5.0,11.0,55.0,11.0,55.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.440139502111697,35.4546900259768,0.543333517614998,True,,,,,Independent,7060,,,,22.640067970541054,,,,1e-05,False,8.07290407076409e-06,0.09417090904937538,,
465,29,436,1,134,0.06236559139784946,0.9666666666666667,0.11717171717171718,0.06223175965665236,FedAvg-ST-min,5.0,11.0,55.0,11.0,55.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.3645918321663437,34.77960579654782,0.543333517614998,True,,,,,Independent,7060,,,,32.074267886921206,,,,1e-05,False,8.07290407076409e-06,0.002085040006655926,,
158,27,131,3,439,0.17088607594936708,0.9,0.2872340425531915,0.16770186335403728,FedAvg-P,5.0,45.0,225.0,11.0,55.0,154.6875,34.0,170.0,478.125,5,1,46.0,632.8125,0.3515625,633.1640625,3.396434684247868,35.11610890904286,0.543333517614998,True,,,,,Independent,7060,,,,23.80707394033668,,,,1e-05,False,3.019979842074187e-06,0.06791668970187476,"[5, 8, 10, 11, 11]",True
455,30,425,0,145,0.06593406593406594,1.0,0.12371134020618557,0.06593406593406594,FedAvg,8.0,11.0,88.0,11.0,88.0,154.6875,0.0,0.0,0.0,1,0,11.0,154.6875,0.0,154.6875,3.3370837093986894,34.5605928218777,0.543333517614998,True,,,,,Independent,7060,,,,31.18476140547896,,,,1e-05,False,7.040204505174869e-06,,,
47,23,24,7,546,0.48936170212765956,0.7666666666666667,0.5974025974025974,0.42592592592592593,FedAvg-1SE,8.0,3.0,24.0,3.0,24.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,4.029305920724627,39.62619207147013,1.1921280476782625,True,,,,,Independent,7060,,,,26.061049836883164,,,,1e-05,False,8.180694211664157e-10,,,
106,26,80,4,490,0.24528301886792453,0.8666666666666667,0.38235294117647056,0.23636363636363636,FedAvg-ST,8.0,11.0,88.0,11.0,88.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.437580931170563,35.39463736268551,0.543333517614998,True,,,,,Independent,7060,,,,22.48550623029383,,,,1e-05,False,7.040204505174869e-06,0.09417090904937538,,
455,30,425,0,145,0.06593406593406594,1.0,0.12371134020618557,0.06593406593406594,FedAvg-ST-min,8.0,11.0,88.0,11.0,88.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.3370837093986894,34.5605928218777,0.543333517614998,True,,,,,Independent,7060,,,,31.18476140547896,,,,1e-05,False,7.040204505174869e-06,0.0,,
149,27,122,3,448,0.18120805369127516,0.9,0.3016759776536313,0.17763157894736842,FedAvg-P,8.0,42.0,336.0,10.0,80.0,140.625,32.0,256.0,450.0,5,1,43.0,590.625,0.3515625,590.9765625,3.3909436447734094,35.01464413269906,0.543333517614998,True,,,,,Independent,7060,,,,23.51601070844822,,,,1e-05,False,6.417115075304384e-06,0.06791668970187476,"[4, 8, 9, 10, 11]",True
432,30,402,0,168,0.06944444444444445,1.0,0.12987012987012986,0.06944444444444445,FedAvg,10.0,11.0,110.0,11.0,110.0,154.6875,0.0,0.0,0.0,1,0,11.0,154.6875,0.0,154.6875,3.325696699126766,34.47220411628064,0.543333517614998,True,,,,,Independent,7060,,,,30.653033347400665,,,,1e-05,False,6.341376790876079e-06,,,
47,23,24,7,546,0.48936170212765956,0.7666666666666667,0.5974025974025974,0.42592592592592593,FedAvg-1SE,10.0,2.0,20.0,2.0,20.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.029304035083877,39.62618571805143,1.1921280476782625,True,,,,,Independent,7060,,,,26.061043605390655,,,,1e-05,False,1.4243940155955381e-06,,,
101,26,75,4,495,0.25742574257425743,0.8666666666666667,0.3969465648854962,0.24761904761904763,FedAvg-ST,10.0,11.0,110.0,11.0,110.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.4401593580560514,35.40509259433631,0.543333517614998,True,,,,,Independent,7060,,,,22.42226721850068,,,,1e-05,False,6.341376790876079e-06,0.09417090904937538,,
432,30,402,0,168,0.06944444444444445,1.0,0.12987012987012986,0.06944444444444445,FedAvg-ST-min,10.0,11.0,110.0,11.0,110.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.325696699126766,34.47220411628064,0.543333517614998,True,,,,,Independent,7060,,,,30.653033347400665,,,,1e-05,False,6.341376790876079e-06,0.0,,
142,26,116,4,454,0.18309859154929578,0.8666666666666667,0.3023255813953488,0.1780821917808219,FedAvg-P,10.0,43.0,430.0,10.0,100.0,140.625,33.0,330.0,464.0625,5,1,44.0,604.6875,0.3515625,605.0390625,3.393655671188097,35.02423459037767,0.543333517614998,True,,,,,Independent,7060,,,,23.421198612489952,,,,1e-05,False,4.105391095333966e-06,0.06791668970187476,"[5, 8, 9, 10, 11]",True
399,29,370,1,200,0.07268170426065163,0.9666666666666667,0.1351981351981352,0.0725,FedAvg,15.0,11.0,165.0,11.0,165.0,154.6875,0.0,0.0,0.0,1,0,11.0,154.6875,0.0,154.6875,3.3067180835521137,34.26637533317837,0.543333517614998,True,,,,,Independent,7060,,,,29.88731624650606,,,,1e-05,False,4.859947552387016e-06,,,
47,23,24,7,546,0.48936170212765956,0.7666666666666667,0.5974025974025974,0.42592592592592593,FedAvg-1SE,15.0,2.0,30.0,2.0,30.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.029303775374384,39.62618469339797,1.1921280476782625,True,,,,,Independent,7060,,,,26.06104308070016,,,,1e-05,False,4.484226514961478e-09,,,
95,26,69,4,501,0.2736842105263158,0.8666666666666667,0.416,0.26262626262626265,FedAvg-ST,15.0,11.0,165.0,11.0,165.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.439813330014383,35.39338622083812,0.543333517614998,True,,,,,Independent,7060,,,,22.38467866977282,,,,1e-05,False,4.859947552387016e-06,0.09417090904937538,,
399,29,370,1,200,0.07268170426065163,0.9666666666666667,0.1351981351981352,0.0725,FedAvg-ST-min,15.0,11.0,165.0,11.0,165.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.3067180835521137,34.26637533317837,0.543333517614998,True,,,,,Independent,7060,,,,29.88731624650606,,,,1e-05,False,4.859947552387016e-06,0.0,,
137,27,110,3,460,0.19708029197080293,0.9,0.32335329341317365,0.19285714285714287,FedAvg-P,15.0,38.0,570.0,9.0,135.0,126.5625,29.0,435.0,407.8125,5,1,39.0,534.375,0.3515625,534.7265625,3.3897523855334897,34.94130897414862,0.543333517614998,True,,,,,Independent,7060,,,,23.316668603363873,,,,1e-05,False,6.949144717911126e-06,0.06791668970187476,"[4, 7, 8, 9, 10]",True
397,29,368,1,202,0.07304785894206549,0.9666666666666667,0.1358313817330211,0.0728643216080402,FedAvg,20.0,11.0,220.0,11.0,220.0,154.6875,0.0,0.0,0.0,1,0,11.0,154.6875,0.0,154.6875,3.304244850238348,34.20443928402656,0.543333517614998,True,,,,,Independent,7060,,,,29.527420459754698,,,,1e-05,False,4.2737381881215e-06,,,
47,23,24,7,546,0.48936170212765956,0.7666666666666667,0.5974025974025974,0.42592592592592593,FedAvg-1SE,20.0,2.0,40.0,2.0,40.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.029303773936095,39.62618468610136,1.1921280476782625,True,,,,,Independent,7060,,,,26.061043080303477,,,,1e-05,False,1.6545044103812277e-11,,,
97,26,71,4,499,0.26804123711340205,0.8666666666666667,0.4094488188976378,0.25742574257425743,FedAvg-ST,20.0,11.0,220.0,11.0,220.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.4428562202265187,35.418624305257644,0.543333517614998,True,,,,,Independent,7060,,,,22.41399818783265,,,,1e-05,False,4.2737381881215e-06,0.09417090904937538,,
397,29,368,1,202,0.07304785894206549,0.9666666666666667,0.1358313817330211,0.0728643216080402,FedAvg-ST-min,20.0,11.0,220.0,11.0,220.0,154.6875,0.0,0.0,0.0,1,1,12.0,154.6875,2.8125,157.5,3.304244850238348,34.20443928402656,0.543333517614998,True,,,,,Independent,7060,,,,29.527420459754698,,,,1e-05,False,4.2737381881215e-06,0.0,,
137,27,110,3,460,0.19708029197080293,0.9,0.32335329341317365,0.19285714285714287,FedAvg-P,20.0,38.0,760.0,9.0,180.0,126.5625,29.0,580.0,407.8125,5,1,39.0,534.375,0.3515625,534.7265625,3.385618977649277,34.893008927290076,0.543333517614998,True,,,,,Independent,7060,,,,23.310936611137997,,,,1e-05,False,6.3558994536805885e-06,0.06791668970187476,"[4, 7, 8, 9, 10]",True
96,30,66,0,504,0.3125,1.0,0.47619047619047616,0.3125,Pooled,,,,,,,,,,1,0,,,0.0,,1.8299824061146468,22.434646153298424,0.23176705567498274,True,2.4539531295886263e-10,3.77472939637799e-09,19.0,0.0,Independent,7061,,,,,,,,,,,,,
46,29,17,1,553,0.6304347826086957,0.9666666666666667,0.7631578947368421,0.6170212765957447,Pooled-1SE,,,,,,,,,,1,0,,,0.0,,2.3257523233000987,24.85244018385433,0.3732056889930268,True,3.602053766371682e-11,3.77472939637799e-09,15.0,0.0,Independent,7061,,,,,,,,,,,,,
81,27,54,3,516,0.3333333333333333,0.9,0.4864864864864865,0.32142857142857145,Local-only,,0.0,,0.0,,0.0,0.0,,0.0,1,0,0.0,0.0,0.0,0.0,2.931639533178787,28.03500139560747,0.34262330474981967,True,5.062906893726904e-10,4.2284995837444454e-09,27.0,0.0,Independent,7061,,,,,,,,,,,,,
18,14,4,16,566,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.4117647058823529,Local-only-1SE,,0.0,,0.0,,0.0,0.0,,0.0,1,0,0.0,0.0,0.0,0.0,3.9488816092836934,35.07461541946987,0.888402972897334,True,4.588400770444423e-12,4.2284995837444454e-09,13.0,0.0,Independent,7061,,,,,,,,,,,,,
139,28,111,2,459,0.2014388489208633,0.9333333333333333,0.33136094674556216,0.19858156028368795,One-shot,,1.0,,1.0,,14.0625,0.0,,0.0,1,0,1.0,14.0625,0.0,14.0625,3.1540226684626314,29.677398962602492,0.46592387812480307,True,,,,0.0,Independent,7061,0.11973294057282535,"[27, 21, 51]","[5.062906893726904e-10, 2.1979455292845767e-11, 3.887379307343508e-10]",,,,,,,,,,
18,14,4,16,566,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.4117647058823529,One-shot-1SE,,1.0,,1.0,,14.0625,0.0,,0.0,1,0,1.0,14.0625,0.0,14.0625,4.182899399788189,37.187015911270585,1.282649635841366,True,,,,0.0,Independent,7061,0.0010851132132266349,"[13, 0, 0]","[4.588400770444423e-12, 0.0, 0.0]",,,,,,,,,,
32,27,5,3,565,0.84375,0.9,0.8709677419354839,0.7714285714285715,ADMM,,52.0,,52.0,,731.25,0.0,,0.0,1,0,52.0,731.25,0.0,731.25,2.7184134308713137,26.9065944814365,0.46592387812480307,True,,,,,Independent,7061,,,,16.74095968605883,2.2310225526736127e-07,1.8171750874980725e-07,1.6231881883044252e-07,1e-08,False,,,,
116,30,86,0,484,0.25862068965517243,1.0,0.410958904109589,0.25862068965517243,ADMM-CV,,,,,,,,,,1,0,,,0.0,,1.7937552191065036,22.117882588848087,0.20080685985678473,,,,,,Independent,7061,,,,,,,,,,,,,
38,27,11,3,559,0.7105263157894737,0.9,0.7941176470588235,0.6585365853658537,ADMM-CV-1SE,,,,,,,,,,1,0,,,0.0,,2.529360725553171,25.893021561951254,0.4219982821632465,,,,,,Independent,7061,,,,,,,,,,,,,
168,30,138,0,432,0.17857142857142858,1.0,0.30303030303030304,0.17857142857142858,FedAvg,1.0,12.0,12.0,12.0,12.0,168.75,0.0,0.0,0.0,1,0,12.0,168.75,0.0,168.75,2.998833569408721,28.735163170112646,0.46592387812480307,True,,,,,Independent,7061,,,,18.316314366387516,,,,1e-05,False,5.158513180231136e-06,,,
20,15,5,15,565,0.75,0.5,0.6,0.42857142857142855,FedAvg-1SE,1.0,5.0,5.0,5.0,5.0,70.3125,0.0,0.0,0.0,1,0,5.0,70.3125,0.0,70.3125,4.174084431395194,37.12844652775186,1.282649635841366,True,,,,,Independent,7061,,,,19.814428780251895,,,,1e-05,False,8.269565199668475e-06,,,
38,27,11,3,559,0.7105263157894737,0.9,0.7941176470588235,0.6585365853658537,FedAvg-ST,1.0,12.0,12.0,12.0,12.0,168.75,0.0,0.0,0.0,1,1,13.0,168.75,2.8125,171.5625,3.4984536915736992,31.95715011171141,0.46592387812480307,True,,,,,Independent,7061,,,,17.190900434375415,,,,1e-05,False,5.158513180231136e-06,0.12642933853425822,,
168,30,138,0,432,0.17857142857142858,1.0,0.30303030303030304,0.17857142857142858,FedAvg-ST-min,1.0,12.0,12.0,12.0,12.0,168.75,0.0,0.0,0.0,1,1,13.0,168.75,2.8125,171.5625,2.998833569408721,28.735163170112646,0.46592387812480307,True,,,,,Independent,7061,,,,18.316314366387516,,,,1e-05,False,5.158513180231136e-06,0.0,,
41,26,15,4,555,0.6341463414634146,0.8666666666666667,0.7323943661971831,0.5777777777777777,FedAvg-P,1.0,51.0,51.0,11.0,11.0,154.6875,40.0,40.0,562.5,5,1,52.0,717.1875,0.3515625,717.5390625,3.5486712825150954,32.43466002469434,0.46592387812480307,True,,,,,Independent,7061,,,,17.30144875313149,,,,1e-05,False,4.58799755030003e-06,0.11648096953120077,"[8, 10, 11, 11, 11]",True
147,29,118,1,452,0.19727891156462585,0.9666666666666667,0.327683615819209,0.19594594594594594,FedAvg,2.0,7.0,14.0,7.0,14.0,98.4375,0.0,0.0,0.0,1,0,7.0,98.4375,0.0,98.4375,3.089293301808485,29.254393694623584,0.46592387812480307,True,,,,,Independent,7061,,,,18.161845824919084,,,,1e-05,False,3.034279782010613e-06,,,
18,14,4,16,566,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.4117647058823529,FedAvg-1SE,2.0,4.0,8.0,4.0,8.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,4.182379402463568,37.1821202618113,1.282649635841366,True,,,,,Independent,7061,,,,19.745298875968928,,,,1e-05,False,2.3617579837112475e-07,,,
35,26,9,4,561,0.7428571428571429,0.8666666666666667,0.8,0.6666666666666666,FedAvg-ST,2.0,7.0,14.0,7.0,14.0,98.4375,0.0,0.0,0.0,1,1,8.0,98.4375,2.8125,101.25,3.5965609787521444,32.60016634093828,0.46592387812480307,True,,,,,Independent,7061,,,,17.281587736208554,,,,1e-05,False,3.034279782010613e-06,0.12642933853425822,,
147,29,118,1,452,0.19727891156462585,0.9666666666666667,0.327683615819209,0.19594594594594594,FedAvg-ST-min,2.0,7.0,14.0,7.0,14.0,98.4375,0.0,0.0,0.0,1,1,8.0,98.4375,2.8125,101.25,3.089293301808485,29.254393694623584,0.46592387812480307,True,,,,,Independent,7061,,,,18.161845824919084,,,,1e-05,False,3.034279782010613e-06,0.0,,
37,26,11,4,559,0.7027027027027027,0.8666666666666667,0.7761194029850746,0.6341463414634146,FedAvg-P,2.0,31.0,62.0,6.0,12.0,84.375,25.0,50.0,351.5625,5,1,32.0,435.9375,0.3515625,436.2890625,3.5611595736812003,32.35751751749364,0.46592387812480307,True,,,,,Independent,7061,,,,17.251112359068777,,,,1e-05,False,6.39293940533339e-06,0.11648096953120077,"[5, 6, 6, 7, 7]",True
145,28,117,2,453,0.19310344827586207,0.9333333333333333,0.32,0.19047619047619047,FedAvg,3.0,5.0,15.0,5.0,15.0,70.3125,0.0,0.0,0.0,1,0,5.0,70.3125,0.0,70.3125,3.1263928015473232,29.497464841128537,0.46592387812480307,True,,,,,Independent,7061,,,,18.191811659759757,,,,1e-05,False,7.447700275401571e-06,,,
18,14,4,16,566,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.4117647058823529,FedAvg-1SE,3.0,3.0,9.0,3.0,9.0,42.1875,0.0,0.0,0.0,1,0,3.0,42.1875,0.0,42.1875,4.182885810677261,37.18674632365494,1.282649635841366,True,,,,,Independent,7061,,,,19.74136890025746,,,,1e-05,False,4.862315454517728e-07,,,
36,26,10,4,560,0.7222222222222222,0.8666666666666667,0.7878787878787878,0.65,FedAvg-ST,3.0,5.0,15.0,5.0,15.0,70.3125,0.0,0.0,0.0,1,1,6.0,70.3125,2.8125,73.125,3.626796247751624,32.82579175855243,0.46592387812480307,True,,,,,Independent,7061,,,,17.31724820731681,,,,1e-05,False,7.447700275401571e-06,0.12642933853425822,,
145,28,117,2,453,0.19310344827586207,0.9333333333333333,0.32,0.19047619047619047,FedAvg-ST-min,3.0,5.0,15.0,5.0,15.0,70.3125,0.0,0.0,0.0,1,1,6.0,70.3125,2.8125,73.125,3.1263928015473232,29.497464841128537,0.46592387812480307,True,,,,,Independent,7061,,,,18.191811659759757,,,,1e-05,False,7.447700275401571e-06,0.0,,
39,26,13,4,557,0.6666666666666666,0.8666666666666667,0.7536231884057971,0.6046511627906976,FedAvg-P,3.0,24.0,72.0,5.0,15.0,70.3125,19.0,57.0,267.1875,5,1,25.0,337.5,0.3515625,337.8515625,3.585076112447902,32.52216796095412,0.46592387812480307,True,,,,,Independent,7061,,,,17.28374747199488,,,,1e-05,False,1.3848761933338589e-06,0.11648096953120077,"[4, 5, 5, 5, 5]",True
139,28,111,2,459,0.2014388489208633,0.9333333333333333,0.33136094674556216,0.19858156028368795,FedAvg,5.0,4.0,20.0,4.0,20.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,3.1469960944046136,29.632524054458596,0.46592387812480307,True,,,,,Independent,7061,,,,18.21691321060721,,,,1e-05,False,3.0677994906550357e-06,,,
18,14,4,16,566,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.4117647058823529,FedAvg-1SE,5.0,2.0,10.0,2.0,10.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.182899109034159,37.18701111317452,1.282649635841366,True,,,,,Independent,7061,,,,19.741209946186615,,,,1e-05,False,6.3976288070026e-06,,,
35,24,11,6,559,0.6857142857142857,0.8,0.7384615384615385,0.5853658536585366,FedAvg-ST,5.0,4.0,20.0,4.0,20.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.642777252259909,32.94987818131393,0.46592387812480307,True,,,,,Independent,7061,,,,17.33673901216881,,,,1e-05,False,3.0677994906550357e-06,0.12642933853425822,,
139,28,111,2,459,0.2014388489208633,0.9333333333333333,0.33136094674556216,0.19858156028368795,FedAvg-ST-min,5.0,4.0,20.0,4.0,20.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.1469960944046136,29.632524054458596,0.46592387812480307,True,,,,,Independent,7061,,,,18.21691321060721,,,,1e-05,False,3.0677994906550357e-06,0.0,,
39,26,13,4,557,0.6666666666666666,0.8666666666666667,0.7536231884057971,0.6046511627906976,FedAvg-P,5.0,19.0,95.0,4.0,20.0,56.25,15.0,75.0,210.9375,5,1,20.0,267.1875,0.3515625,267.5390625,3.5988979837359385,32.630486476684595,0.46592387812480307,True,,,,,Independent,7061,,,,17.300906281334722,,,,1e-05,False,2.943182307907926e-07,0.11648096953120077,"[3, 4, 4, 4, 4]",True
139,28,111,2,459,0.2014388489208633,0.9333333333333333,0.33136094674556216,0.19858156028368795,FedAvg,8.0,4.0,32.0,4.0,32.0,56.25,0.0,0.0,0.0,1,0,4.0,56.25,0.0,56.25,3.152613767433123,29.668495556208864,0.46592387812480307,True,,,,,Independent,7061,,,,18.221685584549334,,,,1e-05,False,8.011795807797658e-08,,,
18,14,4,16,566,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.4117647058823529,FedAvg-1SE,8.0,2.0,16.0,2.0,16.0,28.125,0.0,0.0,0.0,1,0,2.0,28.125,0.0,28.125,4.182899400647543,37.18701591578488,1.282649635841366,True,,,,,Independent,7061,,,,19.741212843390027,,,,1e-05,False,1.8849638690379918e-08,,,
35,24,11,6,559,0.6857142857142857,0.8,0.7384615384615385,0.5853658536585366,FedAvg-ST,8.0,4.0,32.0,4.0,32.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.647648416757372,32.988525549613136,0.46592387812480307,True,,,,,Independent,7061,,,,17.34313937540499,,,,1e-05,False,8.011795807797658e-08,0.12642933853425822,,
139,28,111,2,459,0.2014388489208633,0.9333333333333333,0.33136094674556216,0.19858156028368795,FedAvg-ST-min,8.0,4.0,32.0,4.0,32.0,56.25,0.0,0.0,0.0,1,1,5.0,56.25,2.8125,59.0625,3.152613767433123,29.668495556208864,0.46592387812480307,True,,,,,Independent,7061,,,,18.221685584549334,,,,1e-05,False,8.011795807797658e-08,0.0,,
